rating,reviews,sentiment,country,company
5,live city bandung never encountered obstacle instead prefer j compared shipping service taken alone nearest branch way track ...,Neutral,ID,J&T
1,bad shipping,Negative,ID,J&T
1,lemoottt package bekasi arrived today good turned around even though already close making furious ...,Negative,ID,J&T
1,recommended many day arrived j t long time courier service dont use jt anymore kapop ...,Neutral,ID,J&T
1,come stuff hasnt arrived yet im sorry try jt even though item going used today ...,Positive,ID,J&T
1,please package april stuck two time term delivery jkt recipient also extended day item used use day ...,Positive,ID,J&T
1,slow,Neutral,ID,J&T
1,bad swear ill regret sending jt delivery bogor jakarta day callcenter called gaaa never picked status arrived ancol jm ...,Negative,ID,J&T
2,slow,Neutral,ID,J&T
2,name suggests jktgateway mulu,Neutral,ID,J&T
2,stuff still bki gateway,Neutral,ID,J&T
1,service really bad come come star doesnt even deserve courier dare stick n angry customer school courier ...,Negative,ID,J&T
1,package arrived march march package small long shipment ...,Neutral,ID,J&T
1,package didnt arrive received unknown people package arrived southern pluit jet delivered courier bad service ...,Negative,ID,J&T
1,give minus star icon hate several time bad experience jnt,Negative,ID,J&T
5,good afternoon sorry ask still vacancy position driver ...,Positive,ID,J&T
1,see service elsewhere item saved several day sprinter busy ...,Positive,ID,J&T
4,office area,Neutral,ID,J&T
5,new place building design place classy ...,Positive,ID,J&T
5,best express indonesia,Positive,ID,J&T
5,great,Positive,ID,J&T
5,jt express ciayoo,Positive,ID,J&T
5,building nice although hmmm recruitment bureaucracy quite complicated maybe time worked tv print medium far apart complexity lol finally im ...,Positive,ID,J&T
1,star minus huh misdirected good taken care even asking money send back call center also useless one want responsibility throw san throw ...,Positive,ID,J&T
1,j emank severe poor good date already gateway jakarta processed tel said good know process say good processed good ...,Positive,ID,J&T
1,really bad package passed fro working true sad wont use anymore wont ...,Negative,ID,J&T
5,good,Positive,ID,J&T
1,love star ga worth week udh packet initiative bad ...,Positive,ID,J&T
1,give minus star give make one comment ...,Neutral,ID,J&T
1,shouldnt need give star long delivery time arrive wrong location know use one thats already caught ...,Negative,ID,J&T
1,j possible dont give star half star complain responded quickly told patient medan overseas meeting still province different district week ...,Negative,ID,J&T
1,whats crazy package service send palmerah clender week didnt arrive either complained promise today fact appointment appointment ...,Positive,ID,J&T
1,star ckckckcck service jt palm cakeng jakbar rubbish usually send jne pangkalpinang thousand thousand exactly ...,Positive,ID,J&T
1,package delivered day ...,Neutral,ID,J&T
5,best experience express expedition several experience using jts service great normal reguler price got excellent service courier door door pick till fast delivery service personally recommend people try worth star,Positive,ID,J&T
1,package blom arrived bandung bekasi already,Neutral,ID,J&T
1,parahhhhh give recommendation using jnt first cust asked sent using jne recommend using jnt usually doesnt problem today pm asked popping ...,Positive,ID,J&T
1,worst shipping expectoration item hasnt said arrived history item hasnt arrived either disappointing ...,Negative,ID,J&T
1,possible wont even give star package batam bandung hasnt arrived day tracked called c package stuck jkt warehouse searching send ...,Negative,ID,J&T
5,alhamdulillah service good,Positive,ID,J&T
1,wont take long dont know obstacle delivery doesnt arrive home take km home ...,Positive,ID,J&T
2,send sukabumi blom,Neutral,ID,J&T
1,jt palangkaraya city bad delivery almost week jt expreess express name performance bad ...,Negative,ID,J&T
1,come package hasnt arrived yet delivery surabaya monday ...,Neutral,ID,J&T
1,long delivery process lelettttttt ...,Neutral,ID,J&T
1,long time please improve,Positive,ID,J&T
1,slow,Neutral,ID,J&T
5,j express delivering good right fast safe god job going forward jet ...,Positive,ID,J&T
1,niece package hasnt arrived even though sent monday last week bandung ...,Neutral,ID,J&T
5,location easy find,Positive,ID,J&T
5,great service bro,Positive,ID,J&T
5,jt cool package arrives quickly price affordable price regular express quality thx jt ...,Positive,ID,J&T
1,pengiriman terburuk paket dibawa kabur kurir status sampai tapi barangnya belum saya terima sampai sekarang akan diselidiki tapi belum ada kejelasan,Neutral,ID,NinjaVan
1,saya berkomentar disini karena smua kurir dan atasan kurir dan pusat tidak merespon paket retur saya yg hilang seharga hari ke ditelpon smuanya gak ada yg berani berbicarakenapa apakah kalian yg ...,Neutral,ID,NinjaVan
1,c call center behalf novi agung good handling complaint officer manner ...,Positive,ID,NinjaVan
1,outrageous ninja company courier salary paid today reason returned doesnt make sense salary returned month come ...,Negative,ID,NinjaVan
1,good morning apologize advance something say delivery estimate etiquette employee,Positive,ID,NinjaVan
1,pls really seller online shopee application seller lazada etc dont use ninja xpress courier good arrive even though urgent unclean expedition ever ...,Positive,ID,NinjaVan
1,disappointed untrustworthy used ninja express expedition twice good exchanged people good ...,Positive,ID,NinjaVan
1,courier delivers good pm ask deliver maybe ill even tell wait package got lost past using ninja good ...,Positive,ID,NinjaVan
1,mr ninja sent package week package hasnt arrived yet anter package go snail ...,Neutral,ID,NinjaVan
1,ninja experes courier payday come month make u balngsakk even though really need clarity ...,Positive,ID,NinjaVan
1,service good courier want call recipient status written failed send even though recipient home ...,Neutral,ID,NinjaVan
1,lazada seller lost lot ninja delivery service trustworthy long hand package always return reason clear week good finally return good ...,Positive,ID,NinjaVan
5,excellent,Positive,ID,NinjaVan
1,sorry want complain item broken complained seller said delivery party please ask responsibility ...,Negative,ID,NinjaVan
1,cc review ninja xpress str pegangsaan dua,Neutral,ID,NinjaVan
1,seller new online shop used expedition really disappointed courier c provide good service package delivered destination ...,Negative,ID,NinjaVan
1,hasnt package arrived yet two week bro whats courier took long arrive ask courier help want use good kamarinyesterday ...,Positive,ID,NinjaVan
4,ok,Positive,ID,NinjaVan
1,package arrived day status failed send continuously even though courier whatsapp want delivered tomorrow shame ...,Negative,ID,NinjaVan
1,courier polite delivery indramayu krangkeng ...,Neutral,ID,NinjaVan
1,sorry service jeleeeeek delivery good destination ...,Positive,ID,NinjaVan
1,slow untrustworthy please monitor express delivery courier ninja past used use lazada using jn come always return using ninja good dented please help ...,Positive,ID,NinjaVan
1,kacaw wes angel,Neutral,ID,NinjaVan
1,jancoook expedition ninja name become bad use ...,Negative,ID,NinjaVan
1,oath work slow package antered week right anter never pake expedition like intention work ...,Negative,ID,NinjaVan
1,waited got work news,Neutral,ID,NinjaVan
1,delivery bekasi cikarang maybe day another courier online store would choose another courier slowness sting death give choosing courier ...,Negative,ID,NinjaVan
1,chaotic expedition ever incompetent management thought problem jayapura eh turn almost everything city like hold good warehouse basic ...,Negative,ID,NinjaVan
5,nice,Positive,ID,NinjaVan
1,package pic replaced empty cardboard thats right followup ninjathe worker liar ...,Negative,ID,NinjaVan
1,bad expedition estimate late,Negative,ID,NinjaVan
1,name express butthe delivery took long time order arrived even though west jakarta tangsel like sending good outside java ...,Positive,ID,NinjaVan
2,please continue,Positive,ID,NinjaVan
1,last month october scammed ninja xpres gift asking ransom thousand dp turned ring fake wedding ring halal gift dont ask compensation ...,Positive,ID,NinjaVan
1,slow jakarta jakarta day gas even though important item want go work expedition didnt arrive day already received ordered item north jakarta using sicepat south ...,Positive,ID,NinjaVan
5,warehouse job vacancy,Neutral,ID,NinjaVan
1,najis knowledge,Neutral,ID,NinjaVan
1,package hasnt arrived yet status update sent recipient address day ago slow unprofessional work please pay attention management people improve service ...,Positive,ID,NinjaVan
1,item worth several million lost replaced took c week figure back forth asking update always told wait seems still lot manual work ...,Negative,ID,NinjaVan
1,expedition courier trustworthy there naughty courier package tempo scan dkrm different address confirmation delivery one received ...,Positive,ID,NinjaVan
