,word,count,Sentiment,country
8325,priceshappy,2,Neutral,ID
8326,safelyeven,2,Neutral,ID
8327,okayitems,2,Neutral,ID
8328,funnyou,2,Neutral,ID
8329,dmn,2,Neutral,ID
8330,pokonyathe,2,Neutral,ID
8331,tying,2,Neutral,ID
8332,speedsthank,2,Neutral,ID
8333,headset,2,Neutral,ID
8334,aaaaaaaaaaaaaa,2,Neutral,ID
8335,igshid,2,Neutral,ID
8336,realpicts,2,Neutral,ID
8337,expertness,2,Neutral,ID
8338,protocol,2,Neutral,ID
8339,saklak,2,Neutral,ID
8340,deliveryrecommendation,2,Neutral,ID
8341,colorbut,2,Neutral,ID
8342,bits,2,Neutral,ID
8343,birds,2,Neutral,ID
8344,likethanks,2,Neutral,ID
8345,worthed,2,Neutral,ID
8346,thai,2,Neutral,ID
8347,separation,2,Neutral,ID
8348,seedsthe,2,Neutral,ID
8349,funnyuuu,2,Neutral,ID
8350,replaces,2,Neutral,ID
8351,tps,2,Neutral,ID
8352,deliverycompletely,2,Neutral,ID
8353,youhhhhhhhhhhhhhhhhhh,2,Neutral,ID
8354,sellercurrent,2,Neutral,ID
8355,toogoods,2,Neutral,ID
8356,gituu,2,Neutral,ID
8357,fist,2,Neutral,ID
8358,almt,2,Neutral,ID
8359,tooeven,2,Neutral,ID
8360,beginner,2,Neutral,ID
8361,rizk,2,Neutral,ID
8362,coordination,2,Neutral,ID
8363,developing,2,Neutral,ID
8364,dechhhh,2,Neutral,ID
8365,miraculous,2,Neutral,ID
8366,brgny,2,Neutral,ID
8367,tqu,2,Neutral,ID
8368,kediri,2,Neutral,ID
8369,maen,2,Neutral,ID
8370,comfy,2,Neutral,ID
8371,downthank,2,Neutral,ID
8372,parno,2,Neutral,ID
8373,wktu,2,Neutral,ID
8374,longit,2,Neutral,ID
8375,begun,2,Neutral,ID
8376,curiosity,2,Neutral,ID
8377,transported,2,Neutral,ID
8378,raya,2,Neutral,ID
8379,makations,2,Neutral,ID
8380,banten,2,Neutral,ID
8381,smeller,2,Neutral,ID
8382,achievement,2,Neutral,ID
8383,rejeki,2,Neutral,ID
8384,wishlist,2,Neutral,ID
8385,kwatir,2,Neutral,ID
8386,ekpedisi,2,Neutral,ID
8387,softcomfortable,2,Neutral,ID
8388,xoxo,2,Positive,ID
8389,beautify,2,Positive,ID
8390,toilet,2,Neutral,ID
8391,mar,2,Neutral,ID
8392,lgmksh,2,Neutral,ID
8393,couriersorry,2,Neutral,ID
8394,goodpengiriman,2,Neutral,ID
8395,sam,2,Neutral,ID
8396,carpets,2,Neutral,ID
8397,footwear,2,Neutral,ID
8398,decently,2,Neutral,ID
8399,soale,2,Neutral,ID
8400,fastthnks,2,Neutral,ID
8401,softtttt,2,Neutral,ID
8402,miminn,2,Neutral,ID
8403,sisno,2,Neutral,ID
8404,shopamiinnn,2,Neutral,ID
8405,packingna,2,Neutral,ID
8406,embarrassed,2,Negative,ID
8407,jjdjjdjj,2,Neutral,ID
8408,neko,2,Neutral,ID
8409,pokonyafunny,2,Neutral,ID
8410,pricei,2,Neutral,ID
8411,sukakkkkk,2,Neutral,ID
8412,okeees,2,Neutral,ID
8413,aselii,2,Neutral,ID
8414,sishopefully,2,Neutral,ID
8415,satisfiedits,2,Neutral,ID
8416,kamsahamnida,2,Neutral,ID
8417,leg,2,Neutral,ID
8418,building,2,Neutral,ID
8419,choicepackaging,2,Neutral,ID
8420,tokony,2,Neutral,ID
8421,bwat,2,Neutral,ID
8422,flush,2,Neutral,ID
8423,bandungbogor,2,Neutral,ID
8424,servant,2,Neutral,ID
8425,tilt,2,Neutral,ID
8426,compounding,2,Neutral,ID
8427,beuddd,2,Neutral,ID
8428,nympek,2,Neutral,ID
8429,istimeewa,2,Neutral,ID
8430,fastoriginal,2,Neutral,ID
8431,durablethx,2,Neutral,ID
8432,bnar,2,Neutral,ID
8433,bangeeettttttt,2,Neutral,ID
8434,sofa,2,Neutral,ID
8435,guest,2,Neutral,ID
8436,kaliii,2,Neutral,ID
8437,productscepet,2,Neutral,ID
8438,kilaaat,2,Neutral,ID
8439,softdont,2,Neutral,ID
8440,interrupted,2,Negative,ID
8441,mantuls,2,Neutral,ID
8442,pillowthe,2,Neutral,ID
8443,rejuvenate,2,Neutral,ID
8444,banned,2,Negative,ID
8445,nyi,2,Neutral,ID
8446,alas,2,Negative,ID
8447,bangetttthe,2,Neutral,ID
8448,swatch,2,Neutral,ID
8449,trz,2,Neutral,ID
8450,lodging,2,Neutral,ID
8451,tempt,2,Neutral,ID
8452,setandar,2,Neutral,ID
8453,mugkin,2,Neutral,ID
8454,packingjust,2,Neutral,ID
8455,resseler,2,Neutral,ID
8456,serimaksih,2,Neutral,ID
8457,pwngasan,2,Neutral,ID
8458,painted,2,Neutral,ID
8459,dhe,2,Neutral,ID
8460,trustreally,2,Neutral,ID
8461,fastthankyouu,2,Neutral,ID
8462,discussed,2,Neutral,ID
8463,shippingcomplete,2,Neutral,ID
8464,attracts,2,Positive,ID
8465,metal,2,Neutral,ID
8466,buqet,2,Neutral,ID
8467,riject,2,Neutral,ID
8468,rapihhhhh,2,Neutral,ID
8469,kelipet,2,Neutral,ID
8470,warping,2,Neutral,ID
8471,goodga,2,Neutral,ID
8472,necokay,2,Neutral,ID
8473,coloraccording,2,Neutral,ID
8474,adorned,2,Positive,ID
8475,originalthe,2,Neutral,ID
8476,bouquished,2,Neutral,ID
8477,cowho,2,Neutral,ID
8478,arshbouquet,2,Neutral,ID
8479,sudden,2,Neutral,ID
8480,soree,2,Neutral,ID
8481,sadness,2,Negative,ID
8482,possiblethank,2,Neutral,ID
8483,keys,2,Neutral,ID
8484,againalready,2,Neutral,ID
8485,absolutely,2,Neutral,ID
8486,paralon,2,Neutral,ID
8487,mahamanah,2,Neutral,ID
8488,dentboard,2,Neutral,ID
8489,whatbut,2,Neutral,ID
8490,tokoaaaa,2,Neutral,ID
8491,misguided,2,Neutral,ID
8492,orderedvery,2,Neutral,ID
8493,completefast,2,Neutral,ID
8494,scrolls,2,Neutral,ID
8495,turning,2,Neutral,ID
8496,pricesuitable,2,Neutral,ID
8497,atm,2,Neutral,ID
8498,cake,2,Neutral,ID
8499,thxuu,2,Neutral,ID
8500,mevvah,2,Neutral,ID
8501,balance,2,Neutral,ID
8502,happyand,2,Neutral,ID
8503,receivednext,2,Neutral,ID
8504,kiyowok,2,Neutral,ID
8505,moodyn,2,Neutral,ID
8506,tbtb,2,Neutral,ID
8507,expedited,2,Neutral,ID
8508,sellerreally,2,Neutral,ID
8509,gathering,2,Neutral,ID
8510,aaahh,2,Neutral,ID
8511,righteous,2,Neutral,ID
8512,rrrrrrrr,2,Neutral,ID
8513,nangisss,2,Neutral,ID
8514,storeonly,2,Neutral,ID
8515,itwant,2,Neutral,ID
8516,kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,2,Neutral,ID
8517,fashionable,2,Neutral,ID
8518,mugwort,2,Neutral,ID
8519,daisy,2,Neutral,ID
8520,depressed,2,Negative,ID
8521,bigkkkkk,2,Neutral,ID
8522,aslian,2,Neutral,ID
8523,ohiya,2,Neutral,ID
8524,kuririts,2,Neutral,ID
8525,harini,2,Neutral,ID
8526,bobble,2,Neutral,ID
8527,bngettttt,2,Neutral,ID
8528,afored,2,Neutral,ID
8529,gooodddd,2,Neutral,ID
8530,morymoni,2,Neutral,ID
8531,goodsquality,2,Neutral,ID
8532,sayaaaaaa,2,Neutral,ID
8533,likela,2,Neutral,ID
8534,productssuitable,2,Neutral,ID
8535,pricecontinue,2,Neutral,ID
8536,subscribegood,2,Neutral,ID
8537,porduk,2,Neutral,ID
8538,suck,2,Negative,ID
8539,differences,2,Neutral,ID
8540,bacarat,2,Neutral,ID
8541,avril,2,Neutral,ID
8542,secret,2,Neutral,ID
8543,spray,2,Neutral,ID
8544,cherry,2,Neutral,ID
8545,gomez,2,Neutral,ID
8546,friendlymksih,2,Neutral,ID
8547,garuda,2,Neutral,ID
8548,wrapstandard,2,Neutral,ID
8549,farfum,2,Neutral,ID
8550,wellvery,2,Neutral,ID
8551,babelwarp,2,Neutral,ID
8552,anna,2,Neutral,ID
8553,sui,2,Neutral,ID
8554,vip,2,Positive,ID
8555,warung,2,Neutral,ID
8556,shoppingalways,2,Neutral,ID
8557,hbis,2,Neutral,ID
8558,sucking,2,Neutral,ID
8559,ahash,2,Neutral,ID
8560,awash,2,Neutral,ID
8561,gum,2,Neutral,ID
8562,photocheap,2,Neutral,ID
8563,ahhhhhhh,2,Neutral,ID
8564,uwuw,2,Neutral,ID
8565,shofee,2,Neutral,ID
8566,scent,2,Neutral,ID
8567,kkthe,2,Neutral,ID
8568,admy,2,Neutral,ID
8569,packaginga,2,Neutral,ID
8570,aigner,2,Neutral,ID
8571,senthopefully,2,Neutral,ID
8572,packagingdelivery,2,Neutral,ID
8573,experited,2,Neutral,ID
8574,neatsafe,2,Neutral,ID
8575,banging,2,Neutral,ID
8576,mutilated,2,Neutral,ID
8577,expectationsvery,2,Neutral,ID
8578,anduknya,2,Neutral,ID
8579,mantullah,2,Neutral,ID
8580,window,2,Neutral,ID
8581,smooththe,2,Neutral,ID
8582,couriersthank,2,Neutral,ID
8583,quicklygood,2,Neutral,ID
8584,amajing,2,Neutral,ID
8585,friendhhhhhhhhhhhh,2,Neutral,ID
8586,bngtttttt,2,Neutral,ID
8587,bundling,2,Neutral,ID
8588,cakeeeep,2,Neutral,ID
8589,lembuuut,2,Neutral,ID
8590,pokonyaaaaaaa,2,Neutral,ID
8591,sicekat,2,Neutral,ID
8592,sicatif,2,Neutral,ID
8593,mantapzz,2,Neutral,ID
8594,lembuut,2,Neutral,ID
8595,overtime,2,Neutral,ID
8596,anduk,2,Neutral,ID
8597,arif,2,Neutral,ID
8598,johan,2,Neutral,ID
8599,gnimna,2,Neutral,ID
8600,smoke,2,Neutral,ID
8601,allshipping,2,Neutral,ID
8602,pantes,2,Neutral,ID
8603,pakcing,2,Neutral,ID
8604,capable,2,Positive,ID
8605,dbest,2,Neutral,ID
8606,pollusant,2,Neutral,ID
8607,tank,2,Neutral,ID
8608,respin,2,Neutral,ID
8609,snin,2,Neutral,ID
8610,royo,2,Neutral,ID
8611,managing,2,Neutral,ID
8612,sampae,2,Neutral,ID
8613,manage,2,Neutral,ID
8614,intentions,2,Neutral,ID
8615,upon,2,Neutral,ID
8616,sda,2,Neutral,ID
8617,desperate,2,Negative,ID
8618,modurir,2,Neutral,ID
8619,brag,2,Neutral,ID
8620,rumayan,2,Neutral,ID
8621,purse,2,Neutral,ID
8622,bingitssss,2,Neutral,ID
8623,deliverysuccess,2,Neutral,ID
8624,kasii,2,Neutral,ID
8625,lemon,2,Neutral,ID
8626,qualitysuper,2,Neutral,ID
8627,magaza,2,Neutral,ID
8628,comethe,2,Neutral,ID
8629,ngadepin,2,Neutral,ID
8630,survivedproducts,2,Neutral,ID
8631,hrnya,2,Neutral,ID
8632,dtrima,2,Neutral,ID
8633,wellhis,2,Neutral,ID
8634,aftangu,2,Neutral,ID
8635,usb,2,Neutral,ID
8636,triedbut,2,Neutral,ID
8637,maff,2,Neutral,ID
8638,sufficient,2,Neutral,ID
8639,workthank,2,Neutral,ID
8640,transit,2,Neutral,ID
8641,excessive,2,Neutral,ID
8642,fastexcellent,2,Neutral,ID
8643,bubbles,2,Neutral,ID
8644,development,2,Neutral,ID
8645,unexpected,2,Neutral,ID
8646,fastpesen,2,Neutral,ID
8647,makah,2,Neutral,ID
8648,onthe,2,Neutral,ID
8649,eller,2,Neutral,ID
8650,goodsgt,2,Neutral,ID
8651,courierbut,2,Neutral,ID
8652,fastso,2,Neutral,ID
8653,againand,2,Neutral,ID
8654,xpress,2,Neutral,ID
8655,pemrasan,2,Neutral,ID
8656,baggood,2,Neutral,ID
8657,varies,2,Neutral,ID
8658,pumppackaging,2,Neutral,ID
8659,mlsh,2,Neutral,ID
8660,agoiiiii,2,Neutral,ID
8661,packingalways,2,Neutral,ID
8662,kreen,2,Neutral,ID
8663,youpackaging,2,Neutral,ID
8664,ajah,2,Neutral,ID
8665,cptthe,2,Neutral,ID
8666,ketecuk,2,Neutral,ID
8667,trimcase,2,Neutral,ID
8668,trimasi,2,Neutral,ID
8669,gue,2,Neutral,ID
8670,thankth,2,Neutral,ID
8671,gajadi,2,Neutral,ID
8672,okayvery,2,Neutral,ID
8673,conditionsthanks,2,Neutral,ID
8674,terma,2,Neutral,ID
8675,gbu,2,Neutral,ID
8676,makef,2,Neutral,ID
8677,variationvery,2,Neutral,ID
8678,runny,2,Neutral,ID
8679,insyaa,2,Neutral,ID
8680,mala,2,Neutral,ID
8681,checks,2,Neutral,ID
8682,gabklan,2,Neutral,ID
8683,combined,2,Neutral,ID
8684,relationship,2,Neutral,ID
8685,abgku,2,Neutral,ID
8686,wkwkwthankshof,2,Neutral,ID
8687,sesaui,2,Neutral,ID
8688,unisex,2,Neutral,ID
8689,shirtthank,2,Neutral,ID
8690,acking,2,Neutral,ID
8691,onwer,2,Neutral,ID
8692,lillac,2,Neutral,ID
8693,purposed,2,Neutral,ID
8694,deployed,2,Neutral,ID
8695,plg,2,Neutral,ID
8696,glassware,2,Neutral,ID
8697,bangttt,2,Neutral,ID
8698,combed,2,Neutral,ID
8699,arranges,2,Neutral,ID
8700,stacking,2,Neutral,ID
8701,diunboxing,2,Neutral,ID
8702,psang,2,Neutral,ID
8703,speedpackaging,2,Neutral,ID
8704,udeh,2,Neutral,ID
8705,deliveryhonestly,2,Neutral,ID
8706,crowed,2,Neutral,ID
8707,okaytks,2,Neutral,ID
8708,buagus,2,Neutral,ID
8709,ping,2,Neutral,ID
8710,sucsekexex,2,Neutral,ID
8711,shown,2,Neutral,ID
8712,lipet,2,Neutral,ID
8713,pleated,2,Neutral,ID
8714,waits,2,Neutral,ID
8715,okeeeeeeeeee,2,Neutral,ID
8716,longmakasi,2,Neutral,ID
8717,dikardusin,2,Neutral,ID
8718,packagingokay,2,Neutral,ID
8719,shippingcompleteness,2,Neutral,ID
8720,deliverylikeaaaaa,2,Neutral,ID
8721,plump,2,Neutral,ID
8722,seamlessly,2,Neutral,ID
8723,te,2,Neutral,ID
8724,itemhe,2,Neutral,ID
8725,sites,2,Neutral,ID
8726,kereeenn,2,Neutral,ID
8727,schedules,2,Neutral,ID
8728,ksksks,2,Neutral,ID
8729,jago,2,Neutral,ID
8730,suskes,2,Neutral,ID
8731,overseer,2,Neutral,ID
8732,kaish,2,Neutral,ID
8733,maybine,2,Neutral,ID
8734,freethinker,2,Positive,ID
8735,cushion,2,Neutral,ID
8736,seeker,2,Neutral,ID
8737,colour,2,Neutral,ID
8738,globetrotter,2,Neutral,ID
8739,appropriateget,2,Neutral,ID
8740,shaker,2,Neutral,ID
8741,nmr,2,Neutral,ID
8742,distinctive,2,Neutral,ID
8743,lighted,2,Neutral,ID
8744,subscriptionthe,2,Neutral,ID
8745,gituh,2,Neutral,ID
8746,fastudh,2,Neutral,ID
8747,outstanding,2,Positive,ID
8748,nearest,2,Neutral,ID
8749,tooin,2,Neutral,ID
8750,fastpict,2,Neutral,ID
8751,maybelin,2,Neutral,ID
8752,mybeline,2,Neutral,ID
8753,collections,2,Neutral,ID
8754,durablealways,2,Neutral,ID
8755,upside,2,Neutral,ID
8756,plasticthe,2,Neutral,ID
8757,le,2,Neutral,ID
8758,blend,2,Neutral,ID
8759,bgtsuitable,2,Neutral,ID
8760,assertive,2,Neutral,ID
8761,treatment,2,Neutral,ID
8762,sack,2,Neutral,ID
8763,bundaa,2,Neutral,ID
8764,receivedmakasi,2,Neutral,ID
8765,yetit,2,Neutral,ID
8766,fastereven,2,Neutral,ID
8767,courierreally,2,Neutral,ID
8768,loooo,2,Neutral,ID
8769,vent,2,Neutral,ID
8770,tries,2,Neutral,ID
8771,mkaaih,2,Neutral,ID
8772,siipppppp,2,Neutral,ID
8773,daaahh,2,Neutral,ID
8774,messagethe,2,Neutral,ID
8775,dwarf,2,Neutral,ID
8776,pictureadmin,2,Neutral,ID
8777,selamett,2,Neutral,ID
8778,receivedoverall,2,Neutral,ID
8779,markotob,2,Neutral,ID
8780,heretop,2,Neutral,ID
8781,collision,2,Negative,ID
8782,cookies,2,Neutral,ID
8783,pengunganas,2,Neutral,ID
8784,soup,2,Neutral,ID
8785,okayoriginal,2,Neutral,ID
8786,freshmy,2,Neutral,ID
8787,blessingalways,2,Neutral,ID
8788,knowexp,2,Neutral,ID
8789,storesthe,2,Neutral,ID
8790,mantaaaaaaaaaappppp,2,Neutral,ID
8791,sumpaahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhmthank,2,Neutral,ID
8792,cell,2,Neutral,ID
8793,satisfiedsafe,2,Neutral,ID
8794,courierall,2,Neutral,ID
8795,appropriateanabulku,2,Neutral,ID
8796,packingseller,2,Neutral,ID
8797,dumbers,2,Neutral,ID
8798,packingbasically,2,Neutral,ID
8799,okaylike,2,Neutral,ID
8800,itthankyouuu,2,Neutral,ID
8801,rated,2,Neutral,ID
8802,supl,2,Neutral,ID
8803,knowall,2,Neutral,ID
8804,ordersexp,2,Neutral,ID
8805,oldthe,2,Neutral,ID
8806,wong,2,Neutral,ID
8807,endorseeat,2,Neutral,ID
8808,aaaaaaaaaaaaaaaaaaaaaaaa,2,Neutral,ID
8809,ppppp,2,Neutral,ID
8810,safethanksthe,2,Neutral,ID
8811,tents,2,Neutral,ID
8812,interlude,2,Neutral,ID
8813,alhamdulillahit,2,Neutral,ID
8814,gooditems,2,Neutral,ID
8815,racing,2,Neutral,ID
8816,gppthx,2,Neutral,ID
8817,doctor,2,Neutral,ID
8818,deliverykirain,2,Neutral,ID
8819,islandthe,2,Neutral,ID
8820,packingplastic,2,Neutral,ID
8821,redundantthank,2,Neutral,ID
8822,preferred,2,Neutral,ID
8823,longpacking,2,Neutral,ID
8824,massag,2,Neutral,ID
8825,muraahhhhhhh,2,Neutral,ID
8826,featherfoods,2,Neutral,ID
8827,deliverybtw,2,Neutral,ID
8828,dikasied,2,Neutral,ID
8829,satisfiedthank,2,Neutral,ID
8830,dsnibesides,2,Neutral,ID
8831,horey,2,Neutral,ID
8832,blj,2,Neutral,ID
8833,safelyuntil,2,Neutral,ID
8834,wrapcheap,2,Neutral,ID
8835,untuk,2,Neutral,ID
8836,mantuuullll,2,Neutral,ID
8837,lnganan,2,Neutral,ID
8838,bout,2,Neutral,ID
8839,boxno,2,Neutral,ID
8840,missingits,2,Neutral,ID
8841,competitivethanks,2,Neutral,ID
8842,hat,2,Neutral,ID
8843,accompaniment,2,Neutral,ID
8844,pillet,2,Neutral,ID
8845,tornbut,2,Neutral,ID
8846,bobo,2,Neutral,ID
8847,competitiveanyway,2,Neutral,ID
8848,guling,2,Neutral,ID
8849,yeartq,2,Neutral,ID
8850,mendul,2,Neutral,ID
8851,descriptionhope,2,Neutral,ID
8852,sellermaintain,2,Neutral,ID
8853,assessmentmay,2,Neutral,ID
8854,niii,2,Neutral,ID
8855,mentally,2,Neutral,ID
8856,dikurir,2,Neutral,ID
8857,foree,2,Neutral,ID
8858,responsebrg,2,Neutral,ID
8859,courir,2,Neutral,ID
8860,term,2,Neutral,ID
8861,bedbes,2,Neutral,ID
8862,jamny,2,Neutral,ID
8863,game,2,Neutral,ID
8864,hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahah,2,Neutral,ID
8865,friendlythx,2,Neutral,ID
8866,courierseller,2,Neutral,ID
8867,cusss,2,Neutral,ID
8868,losses,2,Negative,ID
8869,firstbut,2,Neutral,ID
8870,goodyes,2,Neutral,ID
8871,aaaaaaaaaaa,2,Neutral,ID
8872,designed,2,Neutral,ID
8873,mompered,2,Neutral,ID
8874,goodjoosss,2,Neutral,ID
8875,qualitygoods,2,Neutral,ID
8876,dd,2,Neutral,ID
8877,dtgudh,2,Neutral,ID
8878,shopeetoko,2,Neutral,ID
8879,packingthere,2,Neutral,ID
8880,stove,2,Neutral,ID
8881,askers,2,Neutral,ID
8882,oktks,2,Neutral,ID
8883,rapl,2,Neutral,ID
8884,mandatethank,2,Neutral,ID
8885,fastpennglasan,2,Neutral,ID
8886,laj,2,Neutral,ID
8887,safevariant,2,Neutral,ID
8888,againpokok,2,Neutral,ID
8889,thankkahh,2,Neutral,ID
8890,blnan,2,Neutral,ID
8891,raja,2,Neutral,ID
8892,packagety,2,Neutral,ID
8893,anyways,2,Neutral,ID
8894,kta,2,Neutral,ID
8895,mienya,2,Neutral,ID
8896,abangkurir,2,Neutral,ID
8897,conditionneat,2,Neutral,ID
8898,trucking,2,Neutral,ID
8899,orderprocess,2,Neutral,ID
8900,bikkk,2,Neutral,ID
8901,processsafe,2,Neutral,ID
8902,packingshoope,2,Neutral,ID
8903,orderrrrrr,2,Neutral,ID
8904,okaythx,2,Neutral,ID
8905,manab,2,Neutral,ID
8906,sidethank,2,Neutral,ID
8907,fastpuas,2,Neutral,ID
8908,pasted,2,Neutral,ID
8909,oesenan,2,Neutral,ID
8910,ngeopek,2,Neutral,ID
8911,wallpapers,2,Neutral,ID
8912,helloooo,2,Neutral,ID
8913,problemthanks,2,Neutral,ID
8914,holes,2,Neutral,ID
8915,accordinglyquality,2,Neutral,ID
8916,brotherjadiiii,2,Neutral,ID
8917,maaaf,2,Neutral,ID
8918,satt,2,Neutral,ID
8919,ngsih,2,Neutral,ID
8920,prettymantakan,2,Neutral,ID
8921,kemren,2,Neutral,ID
8922,obligatory,2,Neutral,ID
8923,ugh,2,Negative,ID
8924,suitablegood,2,Neutral,ID
8925,shaken,2,Negative,ID
8926,higher,2,Neutral,ID
8927,unusuuu,2,Neutral,ID
8928,sturdyhopefully,2,Neutral,ID
8929,debate,2,Neutral,ID
8930,damagedi,2,Neutral,ID
8931,recomendd,2,Neutral,ID
8932,rescapation,2,Neutral,ID
8933,baekk,2,Neutral,ID
8934,retaining,2,Neutral,ID
8935,mulusss,2,Neutral,ID
8936,reviewthe,2,Neutral,ID
8937,leakage,2,Neutral,ID
8938,shaa,2,Neutral,ID
8939,pempes,2,Neutral,ID
8940,childhoodvery,2,Neutral,ID
8941,pampes,2,Neutral,ID
8942,subscriptionpengiriman,2,Neutral,ID
8943,bbr,2,Neutral,ID
8944,pempers,2,Neutral,ID
8945,skarang,2,Neutral,ID
8946,shippingcheap,2,Neutral,ID
8947,priceshhh,2,Neutral,ID
8948,othersblessing,2,Neutral,ID
8949,ompol,2,Neutral,ID
8950,sweans,2,Neutral,ID
8951,disuper,2,Neutral,ID
8952,nenes,2,Neutral,ID
8953,puol,2,Neutral,ID
8954,lured,2,Neutral,ID
8955,processfast,2,Neutral,ID
8956,loveegoods,2,Neutral,ID
8957,possibility,2,Neutral,ID
8958,oncide,2,Neutral,ID
8959,nges,2,Neutral,ID
8960,bgtttss,2,Neutral,ID
8961,bljr,2,Neutral,ID
8962,lbar,2,Neutral,ID
8963,gotto,2,Neutral,ID
8964,gompel,2,Neutral,ID
8965,sompak,2,Neutral,ID
8966,kuningan,2,Neutral,ID
8967,griya,2,Neutral,ID
8968,lof,2,Neutral,ID
8969,funnylumayan,1,Neutral,ID
8970,photoslight,1,Neutral,ID
8971,stylishjust,1,Neutral,ID
8972,zzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz,1,Neutral,ID
8973,itemssatisfied,1,Neutral,ID
8974,packingnow,1,Neutral,ID
8975,quiet,1,Neutral,ID
8976,realpect,1,Neutral,ID
8977,dongcheap,1,Neutral,ID
8978,damagedrecommended,1,Neutral,ID
8979,complicatedreally,1,Neutral,ID
8980,informationsecond,1,Neutral,ID
8981,requestalready,1,Neutral,ID
8982,twisting,1,Neutral,ID
8983,extracted,1,Neutral,ID
8984,dyd,1,Neutral,ID
8985,safeyes,1,Neutral,ID
8986,experiencing,1,Neutral,ID
8987,properlythankyou,1,Neutral,ID
8988,strengthened,1,Positive,ID
8989,entit,1,Neutral,ID
8990,packagefrom,1,Neutral,ID
8991,soibly,1,Neutral,ID
8992,sidesuntung,1,Neutral,ID
8993,responseyes,1,Neutral,ID
8994,damagedworks,1,Neutral,ID
8995,finethe,1,Neutral,ID
8996,servicedr,1,Neutral,ID
8997,disappointedthis,1,Neutral,ID
8998,smartphone,1,Neutral,ID
8999,pinkin,1,Neutral,ID
9000,makasiiieven,1,Neutral,ID
9001,figures,1,Neutral,ID
9002,shipmentlaen,1,Neutral,ID
9003,ghgthe,1,Neutral,ID
9004,theaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1,Neutral,ID
9005,gampngfor,1,Neutral,ID
9006,afar,1,Neutral,ID
9007,branda,1,Neutral,ID
9008,photoend,1,Neutral,ID
9009,itempengimpet,1,Neutral,ID
9010,oathhh,1,Neutral,ID
9011,fillthe,1,Neutral,ID
9012,friendlyokay,1,Neutral,ID
9013,plon,1,Neutral,ID
9014,orgwort,1,Neutral,ID
9015,pansen,1,Neutral,ID
9016,pkekus,1,Neutral,ID
9017,utk,1,Neutral,ID
9018,dpkek,1,Neutral,ID
9019,wetbtw,1,Neutral,ID
9020,flawedthank,1,Neutral,ID
9021,normalunfortunately,1,Neutral,ID
9022,firsttks,1,Neutral,ID
9023,sukaaashipping,1,Neutral,ID
9024,directlyunfortunately,1,Neutral,ID
9025,gluenext,1,Neutral,ID
9026,ouner,1,Neutral,ID
9027,usedbut,1,Neutral,ID
9028,yipiii,1,Neutral,ID
9029,barngnya,1,Neutral,ID
9030,kalok,1,Neutral,ID
9031,upgrade,1,Neutral,ID
9032,lotvery,1,Neutral,ID
9033,pandus,1,Neutral,ID
9034,everywherethe,1,Neutral,ID
9035,timepacking,1,Neutral,ID
9036,bangangtt,1,Neutral,ID
9037,closes,1,Neutral,ID
9038,nyampk,1,Neutral,ID
9039,luamayans,1,Neutral,ID
9040,quicklyand,1,Neutral,ID
9041,confirmationnext,1,Neutral,ID
9042,bestthank,1,Neutral,ID
9043,morningmhn,1,Neutral,ID
9044,thy,1,Neutral,ID
9045,fallthis,1,Neutral,ID
9046,bestand,1,Neutral,ID
9047,functioncan,1,Neutral,ID
9048,camerasgiven,1,Neutral,ID
9049,wkwkeven,1,Neutral,ID
9050,knowthanks,1,Neutral,ID
9051,bitssssssssssss,1,Neutral,ID
9052,english,1,Neutral,ID
9053,translected,1,Neutral,ID
9054,statements,1,Neutral,ID
9055,encyclopedia,1,Neutral,ID
9056,nggak,1,Neutral,ID
9057,deliverymesen,1,Neutral,ID
9058,lapeyu,1,Neutral,ID
9059,unsafe,1,Neutral,ID
9060,trace,1,Neutral,ID
9061,withhhhhhh,1,Neutral,ID
9062,affortous,1,Neutral,ID
9063,kindergarten,1,Neutral,ID
9064,toosmall,1,Neutral,ID
9065,singles,1,Neutral,ID
9066,bgtttthe,1,Neutral,ID
9067,therebubble,1,Neutral,ID
9068,trluvv,1,Neutral,ID
9069,saythe,1,Neutral,ID
9070,bangettlater,1,Neutral,ID
9071,fastsalute,1,Neutral,ID
9072,yuda,1,Neutral,ID
9073,shippingbeneficialthank,1,Neutral,ID
9074,producttry,1,Neutral,ID
9075,durableonly,1,Neutral,ID
9076,soudh,1,Neutral,ID
9077,posts,1,Neutral,ID
9078,recording,1,Neutral,ID
9079,nobodys,1,Neutral,ID
9080,whiteplease,1,Neutral,ID
9081,deliveryrealpict,1,Neutral,ID
9082,durableshipping,1,Neutral,ID
9083,wcwkkk,1,Neutral,ID
9084,fastttttttttttttsmall,1,Neutral,ID
9085,safearriving,1,Neutral,ID
9086,sihhhand,1,Neutral,ID
9087,safennnnn,1,Neutral,ID
9088,thankyuuuuu,1,Neutral,ID
9089,lamasi,1,Neutral,ID
